================ Training Loss (Sat Nov 29 20:58:22 2025) ================
[Rank 0] (epoch: 2, iters: 800, time: 0.131, data: 0.091) , D_A: 0.128, G_A: 0.394, cycle_A: 2.217, D_B: 0.221, G_B: 0.517, cycle_B: 2.439, clip_style_AtoB: 7.109, clip_style_BtoA: 7.270, edge_AtoB: 3.304

[Rank 0] (epoch: 2, iters: 820, time: 0.128, data: 0.104) , D_A: 0.141, G_A: 0.536, cycle_A: 2.904, D_B: 0.246, G_B: 0.551, cycle_B: 2.559, clip_style_AtoB: 7.039, clip_style_BtoA: 7.297, edge_AtoB: 3.193

[Rank 0] (epoch: 2, iters: 840, time: 0.125, data: 0.067) , D_A: 0.169, G_A: 0.780, cycle_A: 2.205, D_B: 0.261, G_B: 0.461, cycle_B: 2.620, clip_style_AtoB: 7.070, clip_style_BtoA: 7.305, edge_AtoB: 3.690

[Rank 0] (epoch: 2, iters: 860, time: 0.119, data: 0.112) , D_A: 0.078, G_A: 0.814, cycle_A: 2.860, D_B: 0.126, G_B: 0.408, cycle_B: 3.231, clip_style_AtoB: 7.156, clip_style_BtoA: 7.270, edge_AtoB: 4.028

[Rank 0] (epoch: 2, iters: 880, time: 0.155, data: 0.092) , D_A: 0.104, G_A: 0.421, cycle_A: 2.769, D_B: 0.181, G_B: 0.325, cycle_B: 1.800, clip_style_AtoB: 7.141, clip_style_BtoA: 7.281, edge_AtoB: 3.826

